0.000000	0.000000
0.005805	0.000000
0.011610	0.000000
0.017415	0.000000
0.023220	0.000000
0.029025	0.000000
0.034830	0.000000
0.040635	0.000000
0.046440	0.000000
0.052245	0.000000
0.058050	0.000000
0.063855	0.000000
0.069660	0.000000
0.075465	0.000000
0.081270	0.000000
0.087075	0.000000
0.092880	3478.787598
0.098685	0.000000
0.104490	0.000000
0.110295	0.000000
0.116100	0.000000
0.121905	249.280731
0.127710	241.002213
0.133515	206.338730
0.139320	204.676987
0.145125	280.425751
0.150930	282.189148
0.156735	283.067993
0.162540	116.503021
0.168345	117.377998
0.174150	215.049026
0.179955	105.110100
0.185760	103.388741
0.191565	115.537094
0.197370	115.549080
0.203175	145.319061
0.208980	145.213821
0.214785	111.652679
0.220590	119.332504
0.226395	61.288986
0.232200	141.544037
0.238005	141.741455
0.243810	139.025772
0.249615	123.812744
0.255420	133.319824
0.261224	158.169556
0.267029	106.249466
0.272834	186.263123
0.278639	186.709000
0.284444	114.843224
0.290249	154.587296
0.296054	154.277374
0.301859	154.199326
0.307664	187.376587
0.313469	320.922424
0.319274	319.595703
0.325079	319.509460
0.330884	187.704681
0.336689	158.898514
0.342494	158.187698
0.348299	170.593658
0.354104	157.234589
0.359909	117.357483
0.365714	117.593979
0.371519	117.786400
0.377324	117.884354
0.383129	117.924347
0.388934	117.983902
0.394739	118.050377
0.400544	118.095398
0.406349	118.180679
0.412154	118.315422
0.417959	118.417839
0.423764	157.169189
0.429569	157.009003
0.435374	139.348862
0.441179	138.921402
0.446984	138.946289
0.452789	118.349625
0.458594	118.052933
0.464399	117.979179
0.470204	118.114174
0.476009	118.281387
0.481814	118.062813
0.487619	117.687645
0.493424	117.585358
0.499229	117.578621
0.505034	117.586060
0.510839	117.659042
0.516644	117.790627
0.522449	117.882271
0.528254	117.838882
0.534059	117.623146
0.539864	117.407013
0.545669	117.288788
0.551474	117.272911
0.557279	117.336792
0.563084	234.600403
0.568889	234.605164
0.574694	293.401642
0.580499	464.612244
0.586304	464.967590
0.592109	466.342377
0.597914	467.560425
0.603719	117.519585
0.609524	117.449348
0.615329	117.448898
0.621134	117.483284
0.626939	117.493095
0.632744	467.748932
0.638549	466.369995
0.644354	117.509171
0.650159	234.532669
0.655964	234.502579
0.661769	234.323151
0.667574	234.315536
0.673379	234.327988
0.679184	234.035690
0.684989	233.793930
0.690794	233.815964
0.696599	233.929993
0.702404	233.952209
0.708209	117.272003
0.714014	117.318237
0.719819	117.369835
0.725624	117.427162
0.731429	117.485329
0.737234	117.541557
0.743039	234.942841
0.748844	235.271378
0.754649	235.273270
0.760454	235.121094
0.766259	234.943420
0.772063	234.776016
0.777868	234.504089
0.783673	463.766785
0.789478	463.337585
0.795283	463.874725
